% This file contains observations related to the calculation of the time series  
% of Meridional Overturning Circulation (MOC) volume transport at 34.5degS in the  
% South Atlantic Ocean.   
%    
% The data were collected as part of the Southwest Atlantic MOC (SAM) project,  
% funded by the US NOAA, and the parallel "SAMOC-Fr" program that was funded during  
% 2008-2010 by the French IFREMER and since 2013 by IFREMER and ENS.  Additional  
% partners involved in the collection of these and related observations are in  
% Argentina (SHN and UBA), Brazil (USP), and South Africa (DEA and UCT). 
%    
%    
% The SAMOC International web page that hosts these data is based at the  
%    NOAA-Atlantic Oceanographic and Meteorological Laboratory (NOAA-AOML). 
%    See www.aoml.noaa.gov/phod/SAMOC_international/ 
%    
%    
% The data included herein were published in the following paper:   
%    
%   Meinen, C. S., S. Speich, A. R. Piola, I. Ansorge, E. Campos,  
%     M. Kersale, T. Terre, M.-P. Chidichimo, T. Lamont, O. T. Sato,  
%     R. C. Perez, D. Valla, M. van den Berg, M. Le Henaff, S. Dong,  
%     and S. L. Garzoli, Meridional Overturning Circulation transport  
%     variability at 34.5degS during 2009-2017: Baroclinic and  
%     barotropic flows and the dueling influence of the boundaries,  
%     Geophys. Res. Lett., 45, 4180-4188, doi: 10.1029/2018GL077408, 2018. 
%    
%    
% This data file contains the calculated MOC volume transport at 34.5degS, integrated 
%    from the surface down to the pressure where the flow changes from northward to  
%    southward as discussed in the above paper and as plotted in Figure 2. 
%    In addition to the total MOC anomaly, relative to the record length average, 
%    the contributions of the relative (density gradient), reference (bottom  
%    pressure gradient), and Ekman (wind) to the MOC are included.  Finally, the  
%    file also contains the contributions of the western and eastern density and  
%    western and eastern bottom pressure variability to the total MOC variability. 
%    The data are daily values, at noon UTC.  The units for the total MOC and all  
%    MOC contributions are Sverdrups (Sv: 1 Sv = 10^6 m^3 s^-1). 
%    
%    
%    For more details, please see the above paper and the articles cited therein 
%    and/or contact Christopher Meinen (Christopher.Meinen@noaa.gov) or Sabrina 
%    Speich (sabrina.speich@lmd.ens.fr). 
%    
% The data is formatted as follows, with missing values indicated by "NaN". 
%    
% Column 1: Year 
% Column 2: Month 
% Column 3: Day 
% Column 4: Hour 
% Column 5: Total MOC anomaly (relative to record-length average of 14.7 Sv) 
% Column 6: Relative (density gradient) contribution to the MOC anomaly 
% Column 7: Reference (bottom pressure gradient) contribution to the MOC anomaly 
% Column 8: Ekman (wind) contribution to the MOC anomaly 
% Column 9: Western density contribution to the MOC anomaly 
% Column 10: Eastern density contribution to the MOC anomaly 
% Column 11: Western bottom pressure contribution to the MOC anomaly 
% Column 12: Eastern bottom pressure contribution to the MOC anomaly 
%   
2009 	  4 	 17 	 12 	   2.90 	   3.15 	   2.18 	  -2.15 	   3.08 	   0.07 	   4.42 	  -2.50 
2009 	  4 	 18 	 12 	   5.96 	   6.39 	   1.39 	  -1.49 	   2.89 	   3.47 	   3.50 	  -2.28 
2009 	  4 	 19 	 12 	   5.92 	   8.05 	   0.27 	  -2.14 	   3.17 	   4.88 	   2.25 	  -2.10 
2009 	  4 	 20 	 12 	   6.74 	   8.38 	   2.14 	  -3.47 	   3.27 	   5.11 	   3.61 	  -1.57 
2009 	  4 	 21 	 12 	   7.05 	  10.42 	   3.12 	  -6.13 	   3.07 	   7.34 	   3.61 	  -0.51 
2009 	  4 	 22 	 12 	  10.64 	  13.35 	  -0.85 	  -1.65 	   2.84 	  10.53 	   0.51 	  -1.36 
2009 	  4 	 23 	 12 	  13.48 	  15.17 	   2.02 	  -3.36 	   2.62 	  12.56 	   2.03 	   0.01 
2009 	  4 	 24 	 12 	  15.86 	  15.13 	   6.00 	  -4.88 	   2.47 	  12.66 	   4.10 	   2.08 
2009 	  4 	 25 	 12 	  13.52 	  15.42 	   3.53 	  -5.07 	   2.36 	  13.06 	   4.30 	  -0.80 
2009 	  4 	 26 	 12 	  16.19 	  16.45 	   0.09 	  -0.08 	   2.54 	  13.92 	   1.25 	  -1.12 
2009 	  4 	 27 	 12 	  17.17 	  16.51 	  -0.68 	   1.54 	   2.58 	  13.94 	  -1.23 	   0.55 
2009 	  4 	 28 	 12 	  18.86 	  14.61 	   1.39 	   3.15 	   2.44 	  12.17 	   0.77 	   0.65 
2009 	  4 	 29 	 12 	  13.24 	   9.78 	   3.03 	   0.78 	   2.71 	   7.08 	   1.55 	   1.54 
2009 	  4 	 30 	 12 	  10.75 	   5.51 	   4.32 	   1.28 	   3.38 	   2.10 	   1.91 	   2.57 
2009 	  5 	  1 	 12 	   8.40 	   4.25 	   2.27 	   2.17 	   3.66 	   0.59 	   1.08 	   1.21 
2009 	  5 	  2 	 12 	  11.08 	   4.98 	   1.48 	   4.92 	   2.96 	   2.01 	   0.17 	   1.33 
2009 	  5 	  3 	 12 	  13.12 	   6.56 	   0.71 	   6.15 	   2.42 	   4.18 	  -0.06 	   0.79 
2009 	  5 	  4 	 12 	  10.80 	   7.30 	  -0.37 	   4.17 	   2.28 	   5.00 	   1.63 	  -2.07 
2009 	  5 	  5 	 12 	  13.81 	   7.35 	   0.41 	   6.33 	   2.19 	   5.16 	   2.51 	  -2.26 
2009 	  5 	  6 	 12 	  12.02 	   7.42 	   0.27 	   4.60 	   2.00 	   5.42 	   2.40 	  -2.28 
2009 	  5 	  7 	 12 	   7.92 	   7.63 	  -0.71 	   1.28 	   1.70 	   5.94 	   0.34 	  -1.04 
2009 	  5 	  8 	 12 	   7.39 	   7.15 	   1.48 	  -0.94 	   0.41 	   6.74 	   0.80 	   0.69 
2009 	  5 	  9 	 12 	   2.77 	   7.64 	  -2.96 	  -1.72 	  -0.25 	   7.89 	  -0.62 	  -2.29 
2009 	  5 	 10 	 12 	  -2.58 	   7.22 	  -6.77 	  -3.16 	  -1.27 	   8.46 	  -2.00 	  -4.49 
2009 	  5 	 11 	 12 	   1.05 	   6.78 	  -3.61 	  -1.99 	  -2.00 	   8.76 	  -0.44 	  -3.12 
2009 	  5 	 12 	 12 	   3.44 	   6.28 	  -0.66 	  -1.92 	  -1.79 	   8.06 	   2.55 	  -3.39 
2009 	  5 	 13 	 12 	  -2.16 	   4.55 	  -2.31 	  -4.18 	  -1.44 	   5.97 	   3.25 	  -6.07 
2009 	  5 	 14 	 12 	  -3.41 	   1.77 	  -4.23 	  -0.77 	  -2.41 	   4.17 	   1.97 	  -6.62 
2009 	  5 	 15 	 12 	  -1.95 	   0.11 	  -4.28 	   2.45 	  -3.77 	   3.84 	   0.02 	  -4.29 
2009 	  5 	 16 	 12 	   3.24 	  -1.90 	  -2.19 	   7.65 	  -4.12 	   2.23 	  -0.73 	  -1.41 
2009 	  5 	 17 	 12 	   0.89 	  -3.58 	  -0.00 	   4.74 	  -3.77 	   0.19 	   1.18 	  -1.21 
2009 	  5 	 18 	 12 	   2.92 	  -1.55 	   0.87 	   3.88 	  -3.17 	   1.62 	   2.72 	  -2.00 
2009 	  5 	 19 	 12 	   5.35 	   1.27 	  -1.10 	   5.42 	  -2.74 	   4.04 	   0.92 	  -2.01 
2009 	  5 	 20 	 12 	   5.03 	   3.04 	  -2.05 	   4.27 	  -1.93 	   4.96 	  -0.22 	  -1.80 
2009 	  5 	 21 	 12 	   7.58 	   4.93 	  -1.18 	   4.05 	   0.15 	   4.78 	   0.82 	  -2.05 
2009 	  5 	 22 	 12 	  12.55 	   5.42 	   1.55 	   5.88 	   1.33 	   4.08 	   4.00 	  -2.72 
2009 	  5 	 23 	 12 	  16.78 	   5.18 	   1.77 	  10.12 	   1.78 	   3.40 	   4.98 	  -3.62 
2009 	  5 	 24 	 12 	  15.95 	   4.69 	  -2.32 	  13.80 	   2.13 	   2.60 	   3.70 	  -6.73 
2009 	  5 	 25 	 12 	   8.71 	   3.77 	  -2.11 	   7.28 	   2.43 	   1.38 	   4.18 	  -7.17 
2009 	  5 	 26 	 12 	   4.62 	   3.30 	  -0.14 	   1.76 	   2.66 	   0.61 	   3.97 	  -4.60 
2009 	  5 	 27 	 12 	   3.52 	   2.73 	  -3.46 	   4.44 	   2.31 	   0.42 	   0.40 	  -3.90 
2009 	  5 	 28 	 12 	   4.37 	   1.18 	  -3.94 	   7.37 	   1.85 	  -0.67 	  -0.95 	  -2.87 
2009 	  5 	 29 	 12 	   6.57 	  -0.68 	  -3.22 	  10.79 	   2.03 	  -2.71 	  -1.48 	  -1.63 
2009 	  5 	 30 	 12 	   3.04 	  -0.93 	  -5.26 	   9.59 	   1.78 	  -2.74 	  -2.64 	  -2.30 
2009 	  5 	 31 	 12 	   6.64 	   0.46 	  -5.06 	  11.49 	   1.50 	  -1.05 	  -3.55 	  -1.30 
2009 	  6 	  1 	 12 	  11.24 	   3.01 	  -1.66 	  10.16 	   1.80 	   1.19 	  -1.82 	   0.17 
2009 	  6 	  2 	 12 	  11.18 	   4.63 	  -4.08 	  10.77 	   2.33 	   2.30 	  -2.16 	  -1.82 
2009 	  6 	  3 	 12 	   6.67 	   3.63 	  -5.54 	   8.69 	   2.12 	   1.52 	  -3.07 	  -2.19 
2009 	  6 	  4 	 12 	   9.66 	   2.36 	  -1.74 	   9.32 	   2.24 	   0.11 	  -1.69 	  -0.04 
2009 	  6 	  5 	 12 	  10.78 	   1.92 	   0.41 	   8.72 	   3.17 	  -1.25 	   1.68 	  -1.31 
2009 	  6 	  6 	 12 	  10.07 	   3.37 	  -1.95 	   8.90 	   4.04 	  -0.67 	   2.83 	  -5.21 
2009 	  6 	  7 	 12 	   7.79 	   4.94 	  -3.20 	   6.26 	   4.02 	   0.93 	   1.68 	  -5.12 
2009 	  6 	  8 	 12 	   8.79 	   5.97 	  -0.06 	   3.15 	   3.78 	   2.19 	   2.97 	  -3.25 
2009 	  6 	  9 	 12 	   6.27 	   7.95 	  -1.54 	   0.09 	   3.84 	   4.09 	   3.32 	  -5.27 
2009 	  6 	 10 	 12 	   0.86 	   9.32 	  -5.43 	  -3.07 	   3.91 	   5.44 	   1.83 	  -7.67 
2009 	  6 	 11 	 12 	  -1.65 	   8.97 	  -5.99 	  -4.70 	   3.96 	   5.06 	   0.48 	  -6.56 
2009 	  6 	 12 	 12 	   2.32 	   8.62 	  -3.69 	  -2.49 	   3.58 	   5.08 	   1.69 	  -5.61 
2009 	  6 	 13 	 12 	   6.47 	   9.23 	  -3.76 	   1.09 	   3.34 	   5.93 	   0.84 	  -4.72 
2009 	  6 	 14 	 12 	   9.62 	   8.63 	  -2.06 	   3.26 	   3.10 	   5.55 	   0.89 	  -3.03 
2009 	  6 	 15 	 12 	   9.90 	   7.26 	  -0.10 	   3.04 	   2.94 	   4.29 	   2.16 	  -2.36 
2009 	  6 	 16 	 12 	   3.34 	   5.57 	  -0.73 	  -1.23 	   2.70 	   2.91 	   2.60 	  -3.55 
2009 	  6 	 17 	 12 	   2.74 	   5.22 	   1.04 	  -3.22 	   2.48 	   2.79 	   2.85 	  -1.92 
2009 	  6 	 18 	 12 	   0.84 	   6.87 	   0.18 	  -5.95 	   2.85 	   4.02 	   1.04 	  -0.89 
2009 	  6 	 19 	 12 	  -2.18 	   8.26 	  -4.28 	  -6.07 	   3.21 	   5.10 	  -0.20 	  -4.04 
2009 	  6 	 20 	 12 	  -1.06 	   9.14 	  -6.16 	  -4.12 	   3.45 	   5.75 	  -0.51 	  -5.55 
2009 	  6 	 21 	 12 	   3.22 	   9.49 	  -4.79 	  -1.45 	   3.85 	   5.70 	  -1.09 	  -3.57 
2009 	  6 	 22 	 12 	   8.21 	   8.52 	  -2.36 	   2.24 	   3.81 	   4.74 	  -0.59 	  -1.72 
2009 	  6 	 23 	 12 	   8.64 	   6.73 	  -3.05 	   5.13 	   4.05 	   2.66 	  -0.85 	  -2.16 
2009 	  6 	 24 	 12 	   5.42 	   4.04 	  -4.46 	   6.04 	   4.82 	  -0.79 	  -2.69 	  -1.60 
2009 	  6 	 25 	 12 	   3.47 	   3.83 	  -2.55 	   2.42 	   5.41 	  -1.56 	  -2.84 	   0.28 
2009 	  6 	 26 	 12 	  11.28 	   7.34 	  -0.99 	   5.16 	   5.67 	   1.67 	  -1.88 	   0.83 
2009 	  6 	 27 	 12 	  12.05 	  10.14 	  -2.59 	   4.68 	   5.25 	   4.96 	  -0.87 	  -1.66 
2009 	  6 	 28 	 12 	   5.41 	  10.49 	  -5.29 	   0.16 	   4.53 	   5.99 	  -0.46 	  -4.80 
2009 	  6 	 29 	 12 	   1.67 	   9.75 	  -7.62 	  -0.73 	   4.15 	   5.69 	  -1.37 	  -5.96 
2009 	  6 	 30 	 12 	   5.41 	   9.24 	  -7.17 	   3.15 	   4.02 	   5.28 	  -2.58 	  -4.27 
2009 	  7 	  1 	 12 	  15.59 	   9.26 	  -4.65 	  11.04 	   4.07 	   5.24 	  -2.37 	  -2.13 
2009 	  7 	  2 	 12 	  14.11 	   7.44 	  -6.73 	  13.30 	   2.54 	   4.95 	  -2.44 	  -4.00 
2009 	  7 	  3 	 12 	   5.13 	   4.12 	  -9.50 	  10.21 	   0.77 	   3.39 	  -3.38 	  -5.30 
2009 	  7 	  4 	 12 	   0.74 	   2.15 	  -7.33 	   5.97 	  -0.97 	   3.11 	  -2.50 	  -4.34 
2009 	  7 	  5 	 12 	  -3.66 	   3.74 	  -8.30 	   0.74 	  -2.25 	   5.90 	  -2.32 	  -5.45 
2009 	  7 	  6 	 12 	  -4.64 	   5.30 	 -11.32 	   0.45 	  -2.19 	   7.42 	  -3.51 	  -6.82 
2009 	  7 	  7 	 12 	  -0.48 	   4.54 	  -8.31 	   3.08 	  -1.35 	   5.84 	  -2.78 	  -4.99 
2009 	  7 	  8 	 12 	   1.76 	   5.56 	  -6.09 	   2.29 	   0.66 	   4.92 	  -1.59 	  -4.24 
2009 	  7 	  9 	 12 	   3.83 	   8.94 	  -7.07 	   1.75 	   1.72 	   7.28 	  -0.90 	  -6.01 
2009 	  7 	 10 	 12 	   4.62 	   9.66 	  -6.49 	   1.30 	   1.37 	   8.33 	  -0.76 	  -5.60 
2009 	  7 	 11 	 12 	   7.57 	   8.39 	  -5.81 	   4.92 	   1.38 	   7.04 	  -1.75 	  -3.85 
2009 	  7 	 12 	 12 	   7.71 	   8.32 	  -2.67 	   2.24 	   2.15 	   6.19 	   0.13 	  -2.78 
2009 	  7 	 13 	 12 	   9.48 	   9.08 	  -1.24 	   1.89 	   3.28 	   5.85 	   1.58 	  -2.92 
2009 	  7 	 14 	 12 	  11.81 	   9.07 	  -2.81 	   5.72 	   4.12 	   5.00 	   1.91 	  -4.93 
2009 	  7 	 15 	 12 	   9.03 	   7.71 	  -3.45 	   4.90 	   3.91 	   3.80 	   2.14 	  -5.94 
2009 	  7 	 16 	 12 	   3.14 	   6.41 	  -2.47 	  -0.60 	   3.20 	   3.26 	   3.05 	  -5.99 
2009 	  7 	 17 	 12 	  -3.16 	   7.02 	  -5.14 	  -5.01 	   2.41 	   4.63 	   4.08 	 -10.50 
2009 	  7 	 18 	 12 	  -2.91 	  10.39 	  -7.41 	  -6.18 	   2.65 	   7.82 	   4.03 	 -12.93 
2009 	  7 	 19 	 12 	   2.63 	  13.24 	  -4.55 	  -6.12 	   3.14 	  10.13 	   3.71 	  -9.04 
2009 	  7 	 20 	 12 	   8.58 	  14.30 	  -0.81 	  -4.69 	   3.35 	  10.97 	   4.17 	  -5.42 
2009 	  7 	 21 	 12 	  10.75 	  14.58 	  -1.41 	  -2.23 	   3.39 	  11.22 	   3.73 	  -5.53 
2009 	  7 	 22 	 12 	   2.41 	  11.59 	  -5.48 	  -3.76 	   3.75 	   7.91 	   0.77 	  -6.36 
2009 	  7 	 23 	 12 	   0.94 	   8.08 	  -5.76 	  -1.36 	   5.11 	   3.00 	  -0.84 	  -4.78 
2009 	  7 	 24 	 12 	   2.70 	   8.40 	  -6.07 	   0.37 	   5.80 	   2.64 	  -1.13 	  -4.73 
2009 	  7 	 25 	 12 	   1.27 	   9.61 	  -9.76 	   0.81 	   4.78 	   4.99 	  -1.85 	  -7.42 
2009 	  7 	 26 	 12 	  -0.50 	   9.43 	 -11.86 	   0.65 	   4.01 	   5.76 	  -3.75 	  -7.11 
2009 	  7 	 27 	 12 	   3.63 	  10.38 	 -10.25 	   2.71 	   4.28 	   6.29 	  -4.36 	  -5.13 
2009 	  7 	 28 	 12 	   8.63 	  11.53 	  -7.45 	   4.25 	   4.60 	   7.03 	  -3.61 	  -3.44 
2009 	  7 	 29 	 12 	  12.79 	  12.41 	  -4.25 	   4.66 	   4.92 	   7.53 	  -1.50 	  -2.68 
2009 	  7 	 30 	 12 	  20.87 	  12.53 	  -5.44 	  13.72 	   5.32 	   7.28 	  -0.85 	  -4.48 
2009 	  7 	 31 	 12 	  20.18 	  10.80 	  -7.97 	  17.03 	   5.00 	   5.90 	  -1.85 	  -5.78 
2009 	  8 	  1 	 12 	  17.55 	  10.30 	  -6.22 	  13.38 	   5.20 	   5.17 	  -1.06 	  -4.99 
2009 	  8 	  2 	 12 	  19.74 	  11.24 	  -1.02 	   9.77 	   5.85 	   5.45 	   3.03 	  -4.34 
2009 	  8 	  3 	 12 	  10.79 	  10.65 	  -0.17 	   0.60 	   5.29 	   5.34 	   5.44 	  -6.42 
2009 	  8 	  4 	 12 	  13.31 	   8.09 	  -3.36 	   8.72 	   4.14 	   3.95 	   4.80 	  -9.42 
2009 	  8 	  5 	 12 	   5.38 	   4.68 	  -5.87 	   6.65 	   3.80 	   0.89 	   2.84 	  -9.69 
2009 	  8 	  6 	 12 	   2.13 	   3.93 	  -5.61 	   3.95 	   4.18 	  -0.25 	   1.38 	  -7.36 
2009 	  8 	  7 	 12 	   7.32 	   5.95 	  -5.30 	   6.76 	   4.43 	   1.54 	   0.89 	  -6.37 
2009 	  8 	  8 	 12 	  10.22 	   7.17 	  -7.59 	  10.47 	   3.98 	   3.26 	   0.84 	  -8.68 
2009 	  8 	  9 	 12 	  10.24 	   7.92 	  -9.57 	  11.39 	   3.97 	   4.07 	   0.63 	 -10.45 
2009 	  8 	 10 	 12 	   3.39 	   6.05 	  -9.72 	   6.64 	   3.48 	   2.67 	  -0.12 	  -9.54 
2009 	  8 	 11 	 12 	   0.96 	   2.42 	  -9.22 	   7.79 	   3.17 	  -0.79 	  -1.21 	  -7.46 
2009 	  8 	 12 	 12 	   0.24 	   1.21 	  -9.11 	   8.37 	   3.04 	  -2.02 	  -2.41 	  -5.69 
2009 	  8 	 13 	 12 	   2.28 	   2.59 	  -8.47 	   8.18 	   2.55 	   0.04 	  -2.90 	  -4.84 
2009 	  8 	 14 	 12 	   5.65 	   4.19 	  -7.38 	   8.79 	   1.07 	   3.14 	  -0.61 	  -6.61 
2009 	  8 	 15 	 12 	   1.98 	   3.46 	  -8.17 	   6.59 	  -0.53 	   3.98 	   1.08 	  -9.68 
2009 	  8 	 16 	 12 	   3.52 	   1.96 	  -7.37 	   8.99 	  -0.96 	   2.90 	   1.99 	 -10.24 
2009 	  8 	 17 	 12 	   2.31 	   1.68 	  -6.47 	   7.24 	  -0.48 	   2.16 	   2.29 	  -9.69 
2009 	  8 	 18 	 12 	  -3.14 	   1.74 	  -7.23 	   2.48 	   1.04 	   0.70 	   1.32 	  -9.09 
2009 	  8 	 19 	 12 	  -4.42 	   2.39 	  -6.64 	  -0.03 	   2.77 	  -0.39 	   1.23 	  -8.29 
2009 	  8 	 20 	 12 	  -4.68 	   4.91 	  -6.54 	  -3.01 	   3.93 	   1.00 	   0.80 	  -7.55 
2009 	  8 	 21 	 12 	  -0.87 	   6.51 	  -5.80 	  -1.55 	   4.33 	   2.21 	  -2.08 	  -3.48 
2009 	  8 	 22 	 12 	  12.31 	   5.71 	  -0.52 	   7.39 	   3.73 	   2.00 	  -2.95 	   2.32 
2009 	  8 	 23 	 12 	  14.06 	   5.57 	   4.44 	   4.38 	   3.49 	   2.08 	   1.38 	   3.17 
2009 	  8 	 24 	 12 	  12.44 	   5.60 	   5.74 	   1.43 	   3.25 	   2.35 	   5.71 	   0.05 
2009 	  8 	 25 	 12 	   8.62 	   5.58 	   2.31 	   1.03 	   3.03 	   2.54 	   3.39 	  -1.15 
2009 	  8 	 26 	 12 	   4.34 	   3.70 	   0.15 	   0.76 	   3.49 	   0.20 	  -2.04 	   2.10 
2009 	  8 	 27 	 12 	  10.36 	   1.61 	   3.80 	   5.22 	   4.26 	  -2.65 	  -2.26 	   5.74 
2009 	  8 	 28 	 12 	  12.22 	   4.39 	   3.55 	   4.58 	   4.85 	  -0.46 	   0.27 	   3.32 
2009 	  8 	 29 	 12 	   8.06 	   7.63 	  -2.75 	   3.35 	   5.29 	   2.34 	  -1.90 	  -0.82 
2009 	  8 	 30 	 12 	   7.62 	   7.22 	  -2.85 	   3.44 	   5.64 	   1.58 	  -3.79 	   0.84 
2009 	  8 	 31 	 12 	  14.75 	   6.47 	  -2.32 	  10.81 	   5.99 	   0.48 	  -5.64 	   2.84 
2009 	  9 	  1 	 12 	  13.23 	   5.36 	  -4.60 	  12.64 	   5.90 	  -0.54 	  -7.14 	   2.07 
2009 	  9 	  2 	 12 	   3.06 	   2.66 	  -4.61 	   5.28 	   5.62 	  -3.01 	  -7.58 	   2.26 
2009 	  9 	  3 	 12 	  -0.24 	   3.01 	  -3.98 	   0.98 	   5.66 	  -2.67 	  -8.52 	   3.41 
